surrogate_key,natural_key,category_name_en,product_weight_g,product_length_cm,product_height_cm,product_width_cm
ef53290a-491d-4db9-b7fb-f79e08b0e6a6,992197904e1d4f0bf3994652373188e4,food_drink,1100.0,24.0,21.0,16.0
f87d7414-6da2-4db0-8d29-ab24414a28e8,9dd0e50af05b24eea64afcd011940a6c,food_drink,1300.0,16.0,36.0,13.0
faeb41ec-2be5-4729-a8d2-b82dae5a7c72,90f97298579cd20412fdcc9b7a2d4b6b,food_drink,475.0,20.0,16.0,13.0
46cdd041-4b46-47c9-8f7e-8de41fa35463,adda822b6a549cd98b20e557b88d230d,food_drink,8800.0,35.0,30.0,27.0
8d981d23-b64a-4eb1-ac51-dfeba9fd4022,0a9dafcfb351b0dd0fafd06b8f842b55,food_drink,1575.0,20.0,18.0,18.0
a1dc0bab-54e8-4795-ac6c-cd582e0ee233,6991f4d85b6d2e9c27895e25c2485b52,food_drink,4550.0,30.0,15.0,26.0
f2377324-481d-441b-817a-e058a8d0eb4b,e7be446dd7fa8f165244b63de1b85802,food_drink,1150.0,18.0,18.0,18.0
80bef9c4-91ae-46cc-bf32-50a80f663622,fda6a1e500285956c972ec2fe10f4923,food_drink,1850.0,20.0,20.0,20.0
d8a0f7b0-cc9c-457e-8ca2-882db8248f84,0ab66f8ffee46568f8a8fba7c300ae50,food_drink,200.0,20.0,8.0,16.0
eac950ba-96d8-473c-8753-a3f7f53733a0,575e0e0242a7a1900558645915d3d9f8,food_drink,300.0,20.0,20.0,20.0
129e71cf-d201-4865-a3b2-f94d3ea2f16d,63a2b46cda9cae69cbbb77dc2b0165ac,food_drink,1100.0,25.0,6.0,25.0
e34bf8eb-d816-4898-9186-6faa22dcccc3,94e25ee525bdcdce608d423d902a0372,food_drink,2950.0,17.0,22.0,17.0
a360ed20-5ea8-41f1-a994-1daf64106857,1b508f9b0efb50617933ab0dda7a9ed6,food_drink,400.0,24.0,8.0,23.0
f3744a04-9519-46b2-8b13-92c06268c2c7,4a369cab4a7983776c6733d806f4c457,food_drink,250.0,16.0,16.0,16.0
5561771d-7de9-4cc8-b75e-2b6c2c1f7538,40db914a3129475d11db840a1c411fba,food_drink,800.0,28.0,12.0,12.0
d23500bf-c0a5-4a16-97dc-ae490bd10487,0776155007ad20447a0b0f91d4aad644,food_drink,1000.0,28.0,13.0,13.0
66b85cee-aee8-495c-860f-10e22aa977d1,dd33364adc5708532277169d47a2794a,food_drink,1800.0,20.0,20.0,20.0
dd7306a2-9fdc-40e4-9709-c39750ee71d4,f70dd37d94cc7026ca198b9d7574c7bc,food_drink,1350.0,28.0,15.0,20.0
e4cae981-4d7f-41f6-aa46-52a9dd77345d,bcfc64e7adc6e1ce2030d71e1af79a3e,food_drink,200.0,16.0,11.0,12.0
d92643f7-7838-4623-8b78-96c0a77ee79c,2960abe1e5e92f82f98f3358b7fc9a2e,food_drink,350.0,20.0,8.0,16.0
6b47c51f-d02e-4f49-b2fd-872cb111e9e9,7cc23d3a974be45542366d35eaec7965,food_drink,1250.0,17.0,17.0,17.0
abaa850c-e363-4ef3-8841-64781dbca11b,84f5c4f480ad6c9998d6a6860f1a2e41,food_drink,1100.0,16.0,15.0,15.0
4d095d10-7a8c-40f3-bedf-a022c7b8344a,d3fe643e9d50205d020e32aaf5eea00d,food_drink,1800.0,17.0,17.0,17.0
79bd6ca4-7481-4622-b11e-126f4164103b,50e015dd53fdcfa8502a7e6827e1fbe6,food_drink,1250.0,23.0,19.0,22.0
61860b5a-072c-48c2-b3fd-599d8c9776f6,1b28df0b54809d40f2bd2f2218c601a2,food_drink,875.0,23.0,17.0,17.0
627bc4e4-b792-4f51-b22c-246136b32a11,3ead2a8b3b92444cfac54979d56c7993,food_drink,268.0,28.0,15.0,20.0
5852f616-21bc-4da8-8bf5-fd08971a5f8e,a45a0a8751b5e6c64c920b63716fbd24,food_drink,700.0,20.0,8.0,16.0
d170389d-bd74-4b56-b1ce-b3995969b4ca,362917ef32b7ab0660f1d2b1111396ac,food_drink,900.0,16.0,2.0,11.0
24544532-d0e3-4233-a8d8-a9d15ee5db00,1d994f3116c393f22021e72f17ab5af5,food_drink,200.0,31.0,15.0,26.0
463e975a-f62c-411a-91d6-fa14f539d37d,69f0f3b1c89b4e731e0b691e00bfbded,food_drink,300.0,16.0,16.0,16.0
21d5bf48-fad4-45ee-9bfd-8211dd2b24d8,f813e301b61b001b6baac3a54b9acfe2,food_drink,550.0,23.0,16.0,16.0
89f9f589-e1e0-4d92-ae04-a74cbc54ae6f,aed29c4783b11ffad4ab0ca3d12654d6,food_drink,300.0,20.0,8.0,16.0
4ce79bf6-7760-4bf8-9a2d-c9bd29ffdcad,10f2fea49b203930a1f4c0a3a892d960,food_drink,400.0,33.0,21.0,27.0
5959a3c0-fb7c-4049-8d55-e029723157e0,6811d911869c98aed7eadc3478bebe72,food_drink,500.0,20.0,20.0,20.0
68f7571d-c7bc-4a7d-926f-a8d017e68799,488edbf15626ebb4b69d6c4600602ba3,food_drink,472.0,19.0,16.0,16.0
3db417dd-cccd-45c3-bb3a-591434f1895d,f27782bee7a6ae6435305c7b46e5f44b,food_drink,550.0,20.0,20.0,20.0
3edfbd66-1290-40c4-9bf6-3e1ed7179dd3,27608e96f596b295c68b1d7ed7e639ce,food_drink,550.0,28.0,15.0,20.0
1af1f94d-5842-4c52-a202-4657cace1575,bdae940812284709dd5e300831735f64,food_drink,4200.0,30.0,25.0,25.0
c80fa105-8927-42ec-90c6-8c324cb7699d,7384a19bf6df5d6139bc52286cd26c2e,food_drink,9550.0,57.0,40.0,25.0
d8f1eac6-349c-4418-adad-de878f7eda34,ec96b7b4e1401281edb9465d0d689cae,food_drink,1200.0,16.0,23.0,13.0
8d0a0f85-eb43-4870-9947-24d2f9c2dde8,d63ea2f93da22fc874867433a01aac27,food_drink,1900.0,16.0,33.0,18.0
e165b2a9-e5b5-4117-8fa7-1055bffe6401,3c949889a3c11ae9d33a721d9efa6e7d,food_drink,1450.0,16.0,37.0,11.0
72eaa846-88b8-4f87-a351-fbbf8c664710,d9a51912372ce82133d91ad4dccba508,food_drink,500.0,28.0,15.0,20.0
f5351b46-2e77-4b60-9357-88b0cc27dc86,434487f82b5c35646bd8155cf1946179,food_drink,600.0,16.0,16.0,11.0
e30986dd-c7ea-48eb-b52b-abc8d6a8aabe,7643f9ef2cbf1bd4202b0b7dcc500cad,food_drink,300.0,20.0,8.0,16.0
63483c02-0bea-4f41-8acd-4287a558b8f6,c18ab1f0dc1937464d516ca610408e26,food_drink,150.0,19.0,13.0,17.0
5debcf32-b5a2-4b7c-ae5c-ab8efce15d88,da09111354db562f50dffb0476a96828,food_drink,450.0,16.0,13.0,13.0
de884b91-a257-4dfa-8ddb-4df579c9803e,a91296c6e53b452fe0c6a5a878a2a06a,food_drink,1250.0,16.0,35.0,11.0
ee4df975-48df-449d-b712-4aaf2cc08097,5eae236b07a8c5db6299c7f9c3ba2e6e,food_drink,200.0,33.0,21.0,27.0
20e04077-74ab-4d56-a9fe-e14a47ab1595,70fe9b99d340c044c0316517b7b2ed8c,food_drink,250.0,16.0,16.0,16.0
06cc3ee1-1f73-4709-b724-805cf318e55b,0c806c7604c0581921d7b5b1c70bea5e,food_drink,750.0,31.0,15.0,26.0
b8f01481-0735-4dd3-9257-07a0b416700b,63de579e88d8a9982d2e279eba56e753,food_drink,800.0,31.0,15.0,26.0
9c870428-90fb-478c-af43-fcce0eeadfe2,3394bd1ad2fa9278c9da6724fbe73c60,food_drink,650.0,16.0,23.0,17.0
afe5265c-d44b-47ef-85e6-6b32a1a6207f,5b394e3d290882de22e0207c7027fdb5,food_drink,400.0,20.0,8.0,16.0
db7b531e-85a3-4522-a644-53c379288dfa,1b0e9a414e59a00b13262ffb248ed9b4,food_drink,262.0,28.0,15.0,20.0
799bc811-0727-46c0-8c46-b6ca2ade7035,65803a899ace1acd56cbb80caeabc936,food_drink,3250.0,28.0,16.0,16.0
cc86901c-31f0-4d38-83f6-cad2449e5695,4161c903c8834f814fda62d066031d74,food_drink,500.0,33.0,21.0,27.0
7ce1f5bb-bf85-48b0-866b-af11a5fd0191,06353656886de747a549351f1ec7fa9b,food_drink,650.0,16.0,10.0,11.0
ef0d46b5-faf8-4479-b82f-08c1251dd49e,dbd8772797eb43bcb24b0f7fba3b8839,food_drink,10800.0,45.0,25.0,26.0
b1c9a25e-a652-4f9c-891e-9dc79af16475,3bb1adc5328cf8d3aabba59f3b534e7f,food_drink,725.0,22.0,18.0,30.0
079a2d75-08d3-4654-a115-a7fc76c9d534,924260f2993f33c639e6226173f07e8f,food_drink,200.0,33.0,21.0,27.0
a0c7d2f9-ddc1-4276-bb09-0e556dd13a24,2b7bb91ceee2bfa598986638fb136ba4,food_drink,262.0,28.0,15.0,20.0
cabe87a1-71bd-4fb2-8857-78a0a0c47f5e,29ffae92a47bf21dd4c109d40b4de7f6,food_drink,300.0,20.0,8.0,16.0
10bf5cc0-b2d4-4311-b202-450efaaeffa9,4ff6d690de7f98ab534ab22881bf5819,food_drink,1200.0,19.0,12.0,12.0
1bdbfffb-05e4-4b82-8acf-c90ccb90aa0a,be3d221fd98c71e1a8dabefc71e4101d,food_drink,400.0,28.0,15.0,20.0
4859aff1-fa9b-489a-af14-646245055400,42eb5329dd0ee3d76d135ce04c84451b,food_drink,1150.0,16.0,17.0,11.0
91f4449f-1a30-43df-ae5c-34da2e0c2235,54b755678728b84472c2b654ac4de777,food_drink,200.0,20.0,12.0,15.0
056e8836-b5b5-4152-ae75-53c74fd3938f,aef3e3251c02ee19b8f193f158a49a53,food_drink,800.0,17.0,17.0,17.0
f2e01f65-1d65-48a0-affb-70ea1e339fe7,a793f6312549f217138244dda30208c5,art,3400.0,19.0,19.0,19.0
50e73806-07d3-4cd0-bf3e-8898b4e6f69c,3262a0950995f2a891ec1fdfe6f5a133,art,500.0,62.0,12.0,50.0
a40280c7-55fb-4d14-ba00-3ea3d3ffd55c,4673c83bbad0277b120ac3251d4b3633,art,500.0,16.0,17.0,14.0
20122223-9cec-479b-843a-704b5bd3043f,f20135d2d37130bbd6a2a9fa2e501e8f,art,350.0,16.0,6.0,11.0
fad89682-9758-4e88-8919-cad8e90b8b42,5299e0a0336b5839e2a0ccb0d3d589d1,art,650.0,50.0,6.0,35.0
048c85a4-b233-4b08-9516-c018094f18b8,056d07eb7d9c446e3780a3a7f102190d,art,500.0,50.0,6.0,20.0
715ca6c1-fab4-42ab-86b0-37011243c668,9cf421049bcfaf6983bf0dfb40831a03,art,600.0,20.0,10.0,15.0
e863066f-6178-46d9-873f-2911bf0c639b,bf359473d58e90d8fc29bf8f3d282ea9,art,350.0,28.0,4.0,22.0
1b900b94-4fe0-4689-b4fc-bc7966c5fa97,1bdf5e6731585cf01aa8169c7028d6ad,art,7400.0,47.0,25.0,25.0
bfa1b3be-921e-456d-b3ba-59eed37998ae,48e5af4df590c37a05a29b5c86e020e1,art,150.0,20.0,4.0,20.0
fdd97cfd-a89f-4228-b720-c3fee0924327,986c47683f9e701e110a0cc525dfac87,art,490.0,33.0,5.0,17.0
0f7be9f5-8c4f-4080-925a-de2cf55d3844,a556987a68ce3f7240da198c00f0305d,art,1650.0,46.0,10.0,11.0
5ac63009-e2c5-4546-a9ba-2100a6f91445,824c6ddf72c012b701b3e83b258581d4,art,100.0,16.0,5.0,11.0
15b998cc-c956-4908-8fe6-396af4b49718,d727c091d4ce7f59b5e690ce0b58b1ea,art,1100.0,22.0,16.0,21.0
127ef50e-4d2c-4a84-b4ca-67553db4d825,4b90d2bd65c83d4ad8a370c2cd3f277c,art,1200.0,41.0,3.0,33.0
301d6a5c-6759-4bee-8ac8-dd763d6036e3,a6579aa8d097e9c13d6749ecf4a2117f,art,400.0,16.0,62.0,16.0
8c024e9c-7d3a-4796-915a-fdf14d68e86e,3aa071139cb16b67ca9e5dea641aaa2f,art,1000.0,30.0,18.0,20.0
dcb51ea7-f312-485a-9f57-ef8bae6549ea,159065411d54fa1f2232d949976883db,art,600.0,27.0,10.0,22.0
5304c412-abba-4cd0-a33a-41143bc69ccb,19f1b5c58fd03aa8c41db25200829903,art,1650.0,30.0,4.0,30.0
ae95ef91-40d4-4ac6-8c9c-15dfea8bb4b1,58f036d3b8f12d9378518f902fb4e226,art,1650.0,41.0,10.0,13.0
ebdc0c7e-41bf-405a-ad89-1ff806d614ce,0745c4686dc8b30d30a5546c781d1e96,art,900.0,70.0,6.0,11.0
9071e4dc-e4d7-4d85-ac3e-1e4fbb957ff4,ddf08c1f4da4aeb900e20da32cee2c50,art,1350.0,70.0,10.0,11.0
5a314bf6-5a6e-4495-84e2-cd473bca50aa,ef61e93a7d0d8843a965440649bc0711,art,1700.0,40.0,20.0,25.0
d1dd587d-777b-4549-b3d5-cc5d63f3d3b0,7d1a4ebaf97da87516f9b108af5bd3e3,art,200.0,22.0,25.0,11.0
037ba216-0e9c-458c-8a87-bc6789191932,749d3e9ac43e769ce6245a97630f6543,art,1150.0,16.0,6.0,11.0
974b34f3-6858-4deb-849a-e8245e74bad9,4c6aedb2bfbcb47f59db757dfc22c607,art,700.0,19.0,5.0,20.0
4c92c5a6-a76b-46d2-b793-7a0c409b13d0,49ab5384de586d3e4efd9072c43d50be,art,2685.0,57.0,23.0,25.0
1be80667-e5c2-439e-a34c-bee7872eed32,7aa0cae255d70952492eb4b58b4815e7,art,4500.0,40.0,10.0,30.0
3b06c32f-3208-4158-87ee-4ead84fabcf8,fef11bcb9bda869da356243b240c07b7,art,300.0,16.0,5.0,11.0
3d5fbc50-f7da-4dea-a7c1-df7d95ca38a0,d62ed986672bfab13938e62e6badec55,art,2800.0,70.0,12.0,30.0
04679cc2-92ec-4bf9-95d3-af6190b8ded9,48633254f8b7b802b1ca8c4f4dcf3e33,art,200.0,25.0,5.0,33.0
464e3779-c8ca-4a0f-a6cf-4ce64ef967fe,cbf96c04205dc933b89e025748c2a057,art,700.0,30.0,6.0,30.0
8fc7bcc5-3ff1-41f3-9159-ebcffd0ccda6,68c62bdee06acdb180f27f73a34cc40b,art,350.0,16.0,6.0,11.0
96867bbd-8e04-4c8a-b384-ef9d6e754adf,c7ef7595086f6654865bdd390d924f73,art,2350.0,20.0,14.0,30.0
7528472b-ce58-46cb-a9f3-3c951aed711f,23aaf24124ff41ebd81163d245aae6f3,art,350.0,16.0,11.0,12.0
839a7235-f1ed-4634-a0ab-65c2e0822c72,f3c5f7d4a6b87b94a7ce5fa1c1b2ca10,art,200.0,16.0,5.0,11.0
6477ae4b-041a-48df-ad5d-d1578428ef4f,38841dec90eddf2f43cdfabc48b3831a,art,100.0,16.0,5.0,11.0
e266049d-eb24-4f17-bdbb-e1319006de12,aedb7e30007f6051c5b3f97156b0848a,art,150.0,25.0,2.0,19.0
974106d7-0113-4069-8b8a-d8d2f5d23ba0,42f33073be6531e8f6d0a18fda862ea1,art,1600.0,40.0,30.0,30.0
48dd684b-ae77-425d-b341-66ad99f12866,2ea654ee9e83b7622ce3ac79ce772970,art,1500.0,65.0,6.0,48.0
d098698e-5139-414e-9ff9-a36a9a9f952b,058755c380722a806fc5440093c2c5bf,art,1947.0,98.0,6.0,44.0
cbe0d489-bc61-4905-890e-75c67999e213,2338a290bd0581fde51b770baeddb0a6,art,4800.0,40.0,10.0,30.0
5742c76f-5f2c-4d44-a7e8-5454decec563,76397820b3556e99a4a2e3056eca24e5,art,1700.0,32.0,4.0,32.0
b76e3caa-712d-4d9b-b7e8-bd0be7d16f8e,d3d10495159bcc41173e3d26a273529a,art,1200.0,39.0,12.0,12.0
c9a90329-fe77-4c00-9ab7-1a076b2cd645,cbaff83e2c00a2b731d27276bbf52082,art,7900.0,70.0,15.0,70.0
6183f16c-1072-4293-9c56-cadf85566042,986700c98805af229ab7ad51b95fa356,art,2200.0,35.0,28.0,26.0
9977ea44-5b3c-4476-a5d3-87f7e28b448c,141807ad4a13efebac9bbd9609137182,art,650.0,26.0,30.0,12.0
b672d5a0-d811-416f-ada1-c15471d05ec3,50a64d6b01398039142e3e0be6f2fca4,art,5900.0,40.0,10.0,30.0
6c78bbf8-c380-4065-a36e-1bdf7939e76c,4fe644d766c7566dbc46fb851363cb3b,art,1700.0,65.0,6.0,50.0
3a16796b-4325-4e8b-ab5c-9ba4a4d59440,804a1a0d5ac09246cf0d527bbd4c5aa3,art,250.0,20.0,8.0,11.0
67294099-3888-4edc-99d6-540e5429a0d8,dc7e6c809b71f69934396f954df16806,art,500.0,25.0,8.0,15.0
ef9c3a7b-b951-44b5-baf9-e44968154d66,b0694770dbbfebe2d48cd288cfce2f85,art,15400.0,100.0,4.0,60.0
25350bb7-a7b9-4cf8-ae88-8a80d4a5be9e,be9bf7ba4c99709e44c413d4ffe9dfa4,art,275.0,27.0,17.0,21.0
e5055be3-d288-43ae-899b-4c950132249b,538948f39142c635d3132846c820e211,art,500.0,20.0,7.0,16.0
46873306-815c-4ae5-8c64-decbc70c044e,5304ff3fa35856a156e1170a6022d34d,art,100.0,20.0,20.0,11.0
ffdb2c9c-cc0f-43d2-869f-6a5ca97dca1d,1cf657de01c2b973b898ad0ac9073ac7,arts_and_craftmanship,210.0,25.0,10.0,15.0
496fec7b-c37a-4ec7-8981-e43f9d077a3f,54b391a91c3b1a1e22af86434155834d,arts_and_craftmanship,267.0,24.0,7.0,13.0
29fc610a-9d54-4b86-96be-2fff052de643,c36f564e4c2baa5ed9d7bfa1a111c29c,arts_and_craftmanship,1025.0,21.0,9.0,21.0
04efecff-6d3c-4990-8ec5-1e47fa5c8331,5aa0d6ed4e6c0995d62090cd82cde89a,arts_and_craftmanship,200.0,16.0,6.0,16.0
8ec572f3-0827-4596-abb1-69a19a7d807c,c51fd9478d188180d962c7ecc35b42d0,arts_and_craftmanship,2900.0,50.0,10.0,40.0
0e09fcfd-223a-4fa2-88fc-5c1e80901145,2b54fb9a4acf707537eb53eb2458c241,arts_and_craftmanship,1000.0,25.0,25.0,25.0
83ae3dbe-ef9b-46c3-979d-1db98005c6d2,ec90895370885d025efeb8e72e7fa699,arts_and_craftmanship,1200.0,20.0,20.0,16.0
d11cb54a-685e-4c08-b0ef-7e33184700dd,9c313adb4b38a55b092f53f83f78be9e,arts_and_craftmanship,500.0,16.0,6.0,16.0
6ec49071-44f8-476a-8bed-8a6d0fb3b8f1,3a96bcbf644a5d390107570628568026,arts_and_craftmanship,325.0,27.0,10.0,14.0
f69c76ae-039d-4251-8cc8-e8155a0c2e62,6bb18295cc019bf3b6dc7c773411d530,arts_and_craftmanship,1900.0,19.0,16.0,16.0
099baa04-2340-44b5-b93e-7c39ff06fb61,eacb104882d39ffb53140b1d1860a7c3,arts_and_craftmanship,500.0,21.0,7.0,14.0
c81426fd-2b32-4336-9cc1-06eec58100ff,08c5c3d471845327e913b52aded0caf3,arts_and_craftmanship,250.0,16.0,7.0,11.0
a28ba87d-59b1-4bf8-a21c-2a6de8b3f303,43506d2b6b5e0535079f88c7dc51c4de,arts_and_craftmanship,6850.0,105.0,5.0,65.0
5fb47ea8-2d0e-487d-9338-68eddec9be96,189d6b9a380642d0ee2245277cc9b2f2,arts_and_craftmanship,1250.0,19.0,10.0,22.0
7aa4e599-e57e-4d38-a9a3-a76aa1a04ed6,56a1efb30499b4dffd45c8d655199b11,arts_and_craftmanship,100.0,22.0,2.0,15.0
1f16e499-e391-44ed-80a4-957e116998b9,4a24717893a6c8f3cfcf9843b8987d15,arts_and_craftmanship,350.0,32.0,2.0,28.0
1f37ad8a-0747-4f02-838d-1d5c5b2adbc7,78eacca1151432fda7271e7e53e49720,arts_and_craftmanship,200.0,16.0,6.0,11.0
b9a81124-05ab-41ae-a544-b7bf01899324,43f224fb79bae5b22585eb868fe3b84b,arts_and_craftmanship,550.0,19.0,12.0,17.0
8fb19a83-ece1-4153-9ada-11aae97692d5,b9976e9c22fb1540bd71d1bcd2989475,arts_and_craftmanship,2550.0,46.0,16.0,25.0
6d5f748c-b84b-40fe-b0b4-03bef468480f,833fb04f7b1c82365c0273e62de0c19f,party_supplies,3200.0,27.0,27.0,27.0
c820259d-dea4-4f49-8450-8ab6f2185292,b8737fddff36bc91ad9cf4c8d781f525,party_supplies,1350.0,30.0,4.0,36.0
e03c95b2-8417-44c4-96b3-d249a624e4e2,7134464bd4e33be7a2604345a4c0ccf4,party_supplies,4550.0,33.0,18.0,33.0
4ba7b64c-2151-4291-a8fa-aebb50911a2b,137464dece73fa2dbb54658dbc7aae58,party_supplies,1250.0,35.0,25.0,25.0
c75ad577-b2c8-4c8d-b596-0592dabacaf7,90dbd461e405599ef4d208e19e472125,party_supplies,4100.0,33.0,18.0,33.0
d5169781-f044-4ed7-b2c4-c5c5e6bec380,5bb66ed812e22536e62fdf77349583d6,party_supplies,350.0,16.0,12.0,14.0
855ef39e-cb19-432c-a45e-57d72eb85b0d,0fca2bf7fe83539c429a0357389333e7,party_supplies,2100.0,30.0,35.0,30.0
9cc0d411-3bb2-467a-9338-58a907455708,157d8cabb7a3a318aed5ce596f4be96e,party_supplies,200.0,28.0,16.0,26.0
ddf84dfd-212c-4b77-b9fc-6046e49c411f,361b81e3cae3b21bd0119793c5399717,party_supplies,4500.0,102.0,12.0,12.0
d47bbcff-8177-4517-bafa-b52eef92ccfd,ded0fc03d15300415b27c4b3342fefe1,party_supplies,3100.0,27.0,27.0,27.0
0002d313-5af0-46c3-8b10-bfc53024f749,c7f27c5bef2338541c772b5776403e6a,party_supplies,450.0,28.0,9.0,19.0
fb70666f-37d8-42a3-9ae0-b86cd7fb2c43,d8187d92ba7b6cef0ed22c1e80bb729e,party_supplies,1150.0,34.0,11.0,34.0
5f404f55-4041-4780-b336-cd533b097677,96341c5bd303e04bee20bcd01431dfaf,party_supplies,200.0,16.0,6.0,11.0
acb32525-3f91-4c7a-984c-ffa4b22a1803,30f07d8c84ca80de0248a40587de7d32,party_supplies,27050.0,80.0,45.0,45.0
81f1db11-b2ac-4fa9-8189-d03bfd2b66ca,4c303e0fd131aa3fe487c108b5aa8c06,party_supplies,1300.0,70.0,11.0,11.0
5b7dcfec-4b42-4c87-a63e-941a13217b71,cc6a0d67ea3d63acca23c81500670843,party_supplies,1350.0,23.0,17.0,18.0
e30d1339-2d0a-466a-8a40-7ec48a9895b8,f55169632cc26dde7d6f83fb5524a983,party_supplies,4650.0,33.0,18.0,33.0
1542a448-ae1a-4cec-b749-f574b41e6baf,71b7afd92c42feab780d5ea512fc7348,party_supplies,2950.0,33.0,18.0,33.0
b20f22fe-89a6-4fe5-a035-4a781f9d42cb,4a7056788ce9287c76ade358f2e2572a,party_supplies,100.0,16.0,6.0,11.0
e5332dbd-6a52-4d41-a6a1-ac266037fbb7,258a6d1b2a8645981cf1f93803e5ae6a,party_supplies,350.0,16.0,11.0,11.0
febdb123-f945-4d03-804d-55f5547c68b5,e583bb5fa3cb1e876a6ea48f21dfef34,party_supplies,350.0,27.0,9.0,19.0
8ca0ccae-42ab-4849-9402-139c73e8b069,9dfb6a06c2c6ee3127e05b422b4a7a63,party_supplies,2500.0,25.0,25.0,25.0
19fafad1-3a68-4577-a61c-b8bed1c1b424,1ca64333e21cc2921b28c702e3ad522b,party_supplies,300.0,16.0,11.0,11.0
81c81c30-d95b-4c56-aa1a-7457b13a9275,733162823b9a1dbc958b0988d32229da,party_supplies,1350.0,23.0,17.0,18.0
aa6bb7f3-c9b6-42e9-8a1c-7bf0c857e703,99b4596b82b6f75d453160c9c75e01f4,party_supplies,1550.0,23.0,17.0,18.0
cae1bfcc-b2fb-4d75-a855-884ee77353a0,3505d914958a72baa40d2b1e0c56cd29,party_supplies,50.0,16.0,4.0,11.0
ffb70403-a073-4ff8-ae9d-8befa745f0a0,19fee5d5b066841b45bc3e97832fa654,christmas_supplies,200.0,16.0,48.0,11.0
1d20be47-4368-49ac-9743-3abe14b8bbc1,e0c53c03a642ddca93689255bd4af194,christmas_supplies,283.0,16.0,12.0,14.0
ec976019-c88a-4c99-900b-86957fb32081,7ae142d3ff07b80eeb7bc16b9bc5c5cf,christmas_supplies,1900.0,70.0,15.0,50.0
01561c67-84ba-4707-865e-1c29c2b8884f,9bfc587761f18460f4b443495f3588b4,christmas_supplies,4200.0,40.0,35.0,40.0
45ac4072-2cf5-40e5-8cc0-e28dba78daca,91383f0d77401048b6450f83ecb5b3ac,christmas_supplies,2000.0,16.0,30.0,16.0
5e021d3d-a6b2-4cd1-8a1e-f547323308ea,2f70d0014f90ab5fc20eb80dbb96e5dc,christmas_supplies,750.0,16.0,19.0,14.0
4b819931-d147-4b04-aa29-9f75d3dc4ddb,1e5b160bf180293380b0d3e68bcc7ead,christmas_supplies,200.0,16.0,8.0,11.0
d29c00f0-a674-453b-b4a8-dffe72931ad4,f3ccdb9f9c7f31e0efd626e9110b85f5,christmas_supplies,1800.0,40.0,35.0,40.0
ffea61e9-42f2-4315-b12b-628d8475bb5f,8b981f23717c781b041257c7be1564de,christmas_supplies,7950.0,46.0,7.0,46.0
d2152665-4e75-473e-8f58-e091390adbd2,8cc110a46bc7b525c9972ce5db52ce78,christmas_supplies,200.0,16.0,12.0,11.0
5e47b8f7-b57e-4593-bbe4-a4d7bd235816,95b5840b09c3e9adc94a0f6bc783f4ef,christmas_supplies,300.0,16.0,15.0,11.0
7b55dc19-d4ad-48b9-8b30-856b2aab2c64,5dffc90ad9125991a7ba68cb88c2233d,christmas_supplies,600.0,16.0,19.0,14.0
5aaf5178-1ca6-4e3d-b9de-dff98ffcce5f,40e8b425d1a26e2d9cb77363523e05ce,christmas_supplies,4500.0,50.0,8.0,45.0
dae89ba4-5443-43d8-8237-1d4b7a6ce59e,d05f6ff12fe26d165338b1d182b4a7f3,christmas_supplies,400.0,16.0,9.0,11.0
c00431cf-646b-4bdd-988c-1e9deb924a3f,976307932e1b8bc2f2da2feb7a027fc1,christmas_supplies,2600.0,40.0,16.0,41.0
f655f3f8-e4af-4f49-a5ad-a33cf83c370b,2d771944d4a7dc7d95d974cfe4be96ff,christmas_supplies,55.0,30.0,2.0,21.0
0658c4f2-cb55-41b2-a976-0f4a2e0615e2,9f5a2290fe27f9c70ca8424e98229b62,christmas_supplies,2400.0,41.0,16.0,38.0
6153f4bc-3735-4701-b7cf-83f96b5643f0,ffef256879dbadcab7e77950f4f4a195,christmas_supplies,450.0,16.0,15.0,11.0
ec8d03f0-e8e2-428d-9e50-394437dda0f4,3742d0dd9b1cd0af83916e7be979d830,christmas_supplies,1450.0,42.0,14.0,22.0
9430ddad-10f7-4203-a0d0-2e1e8acb6a58,fdcf45aa23bb8312ecc0027d6e1ef1c4,christmas_supplies,250.0,16.0,12.0,11.0
88b4f7e0-a3f2-4679-b4d7-8b57039391ac,43c9506443a52a22cace92d7eef9cfcb,christmas_supplies,1800.0,35.0,15.0,35.0
f208daf4-e20e-49f4-9fd9-65936d5bfcae,856d9d588dc3c29333a36027f22e2091,christmas_supplies,800.0,16.0,16.0,16.0
72c4c376-3938-4719-8d69-6e7390084e19,1522589c64efd46731d3522568e5bc83,christmas_supplies,550.0,37.0,10.0,37.0
8b556426-abb4-4712-9361-51dcc3f3535e,76b0e52fe4e79cfbe9b414b841373330,christmas_supplies,250.0,25.0,16.0,20.0
3ae15b8f-c94e-40fc-8255-1e605c3c4f88,3178ee7d2c17d1caef4955dd9bad16f6,christmas_supplies,150.0,16.0,37.0,11.0
6429918c-b01c-43af-a459-0bdfc11f0c92,cf2653cf76be07fe57a84a492eaedf8f,christmas_supplies,350.0,16.0,10.0,11.0
b015a6ac-6ea8-4ddd-a577-c37d76e1e6bd,ab44178963b4bf809adc477810f9175d,christmas_supplies,50.0,16.0,6.0,11.0
19fd4586-1025-4038-98b2-ce7daa36cba5,1dfcfcbfaae79f18090fc9e3c336b62c,christmas_supplies,300.0,16.0,6.0,17.0
